min_ratings,n_factors,n_epochs,trainset,average_error
5,5,7,"('cols', 4)",1.3364984060718157
5,5,7,"('cols', 6)",1.3291686688898279
5,5,8,"('random', 0.9)",1.3506012003727894
5,5,8,"('random', 0.8)",1.4068616953453754
5,5,8,"('random', 0.7)",1.4018319301120725
5,5,8,"('random', 0.6)",1.3865379921925356
5,5,8,"('rows', 2)",1.310057073151205
5,5,8,"('rows', 4)",1.2097623286216852
5,5,8,"('rows', 6)",1.3905333501335022
5,5,8,"('cols', 2)",1.2267037237103817
5,5,8,"('cols', 4)",1.340000968468032
5,5,8,"('cols', 6)",1.3314209334618072
5,5,9,"('random', 0.9)",1.357087289046566
5,5,9,"('random', 0.8)",1.411180062565556
5,5,9,"('random', 0.7)",1.4076406060737359
5,5,9,"('random', 0.6)",1.3941185973092527
5,5,9,"('rows', 2)",1.3115141524990825
5,5,9,"('rows', 4)",1.2106871863387403
5,5,9,"('rows', 6)",1.3927337188214282
5,5,9,"('cols', 2)",1.227250740767101
5,5,9,"('cols', 4)",1.343047198292141
5,5,9,"('cols', 6)",1.3334955216515214
5,5,10,"('random', 0.9)",1.3656287853172218
5,5,10,"('random', 0.8)",1.4170257560748272
5,5,10,"('random', 0.7)",1.4140477204518447
5,5,10,"('random', 0.6)",1.402071125434096
5,5,10,"('rows', 2)",1.3127511294229064
5,5,10,"('rows', 4)",1.2116513834640572
5,5,10,"('rows', 6)",1.3949725625689808
5,5,10,"('cols', 2)",1.2273903454831225
5,5,10,"('cols', 4)",1.3456462204754898
5,5,10,"('cols', 6)",1.3353319284175706
5,10,3,"('random', 0.9)",1.3315629282434251
5,10,3,"('random', 0.8)",1.3935955645978158
5,10,3,"('random', 0.7)",1.3714086859115078
5,10,3,"('random', 0.6)",1.3543629027458755
5,10,3,"('rows', 2)",1.3057627990295109
5,10,3,"('rows', 4)",1.2155851493370051
5,10,3,"('rows', 6)",1.3884080825224734
5,10,3,"('cols', 2)",1.2223389429418774
5,10,3,"('cols', 4)",1.3175483705771536
5,10,3,"('cols', 6)",1.321294232898308
5,10,4,"('random', 0.9)",1.3299801627357921
5,10,4,"('random', 0.8)",1.3891442190220105
5,10,4,"('random', 0.7)",1.373108925653382
5,10,4,"('random', 0.6)",1.3575732901124296
5,10,4,"('rows', 2)",1.3026292596901168
5,10,4,"('rows', 4)",1.2105222216071956
5,10,4,"('rows', 6)",1.385764042664868
5,10,4,"('cols', 2)",1.2246376654611477
5,10,4,"('cols', 4)",1.321029762833042
5,10,4,"('cols', 6)",1.3220969161217917
5,10,5,"('random', 0.9)",1.331226817338218
5,10,5,"('random', 0.8)",1.387600968389532
5,10,5,"('random', 0.7)",1.3768941046566174
5,10,5,"('random', 0.6)",1.3631723075188618
5,10,5,"('rows', 2)",1.301187132187738
5,10,5,"('rows', 4)",1.2078644746006277
5,10,5,"('rows', 6)",1.384970308260958
5,10,5,"('cols', 2)",1.2274240227565147
5,10,5,"('cols', 4)",1.3249449306559447
5,10,5,"('cols', 6)",1.3237947812944342
5,10,6,"('random', 0.9)",1.3339709953409093
5,10,6,"('random', 0.8)",1.3878556266581434
5,10,6,"('random', 0.7)",1.3817902859822067
5,10,6,"('random', 0.6)",1.3702455643116984
5,10,6,"('rows', 2)",1.300577352400185
5,10,6,"('rows', 4)",1.2066317858639346
5,10,6,"('rows', 6)",1.3853134182674367
5,10,6,"('cols', 2)",1.230182025043025
5,10,6,"('cols', 4)",1.3288193327010411
5,10,6,"('cols', 6)",1.325875839415234
5,10,7,"('random', 0.9)",1.3376465269604043
5,10,7,"('random', 0.8)",1.3892948773376697
5,10,7,"('random', 0.7)",1.3871871146847141
5,10,7,"('random', 0.6)",1.3781810816601032
5,10,7,"('rows', 2)",1.3003287941075954
5,10,7,"('rows', 4)",1.2061993739705785
5,10,7,"('rows', 6)",1.3863061407564394
5,10,7,"('cols', 2)",1.2326593398114278
5,10,7,"('cols', 4)",1.3323957833300695
5,10,7,"('cols', 6)",1.328012894274069
5,10,8,"('random', 0.9)",1.3423380635533597
5,10,8,"('random', 0.8)",1.3917893390601306
5,10,8,"('random', 0.7)",1.3927715131215122
5,10,8,"('random', 0.6)",1.3866293513225747
5,10,8,"('rows', 2)",1.3002077913668668
5,10,8,"('rows', 4)",1.2061870460300028
5,10,8,"('rows', 6)",1.3876228710975838
5,10,8,"('cols', 2)",1.2347476432116873
5,10,8,"('cols', 4)",1.3355485087831147
5,10,8,"('cols', 6)",1.330001692906555
5,10,9,"('random', 0.9)",1.348640562319682
5,10,9,"('random', 0.8)",1.3957120096576852
5,10,9,"('random', 0.7)",1.398275189491823
5,10,9,"('random', 0.6)",1.3954901326732818
5,10,9,"('rows', 2)",1.3001192724820163
5,10,9,"('rows', 4)",1.2063776958307597
5,10,9,"('rows', 6)",1.3890503544463746
5,10,9,"('cols', 2)",1.236409432277982
5,10,9,"('cols', 4)",1.3382300287166282
5,10,9,"('cols', 6)",1.3317207706544123
5,10,10,"('random', 0.9)",1.3574334337321108
5,10,10,"('random', 0.8)",1.4019206339904533
5,10,10,"('random', 0.7)",1.4038970605816707
5,10,10,"('random', 0.6)",1.404902361506361
5,10,10,"('rows', 2)",1.30004421248865
5,10,10,"('rows', 4)",1.2066579010353256
5,10,10,"('rows', 6)",1.3904528464643813
5,10,10,"('cols', 2)",1.237637451677773
5,10,10,"('cols', 4)",1.3404383628911118
5,10,10,"('cols', 6)",1.3331060783392221
5,20,3,"('random', 0.9)",1.3501209868266855
5,20,3,"('random', 0.8)",1.4001387451548857
5,20,3,"('random', 0.7)",1.3835740915994872
5,20,3,"('random', 0.6)",1.366234973338831
5,20,3,"('rows', 2)",1.3074956830148652
5,20,3,"('rows', 4)",1.2175617666166707
5,20,3,"('rows', 6)",1.389262080310824
5,20,3,"('cols', 2)",1.2201124223590687
5,20,3,"('cols', 4)",1.3181277357105021
5,20,3,"('cols', 6)",1.3223605809233658
5,20,4,"('random', 0.9)",1.3527751690988241
5,20,4,"('random', 0.8)",1.3969290845674527
5,20,4,"('random', 0.7)",1.3859331082279904
5,20,4,"('random', 0.6)",1.3703367044660197
5,20,4,"('rows', 2)",1.3046550826878227
5,20,4,"('rows', 4)",1.2127802806542023
5,20,4,"('rows', 6)",1.3867268687137184
5,20,4,"('cols', 2)",1.2219954965133197
5,20,4,"('cols', 4)",1.3209189852701917
5,20,4,"('cols', 6)",1.3231045429941846
5,20,5,"('random', 0.9)",1.35918762530222
5,20,5,"('random', 0.8)",1.3975487812521283
5,20,5,"('random', 0.7)",1.3904566899977926
5,20,5,"('random', 0.6)",1.3770543285492414
5,20,5,"('rows', 2)",1.3033301010395257
5,20,5,"('rows', 4)",1.2101423155966016
5,20,5,"('rows', 6)",1.3858117798927851
5,20,5,"('cols', 2)",1.2243209889940037
5,20,5,"('cols', 4)",1.3238585809690815
5,20,5,"('cols', 6)",1.3245698063623395
5,20,6,"('random', 0.9)",1.36850573127933
5,20,6,"('random', 0.8)",1.4014427980692339
5,20,6,"('random', 0.7)",1.3963784045563419
5,20,6,"('random', 0.6)",1.3855236928138908
5,20,6,"('rows', 2)",1.3027163122913799
5,20,6,"('rows', 4)",1.2087187071087342
5,20,6,"('rows', 6)",1.3858042264947683
5,20,6,"('cols', 2)",1.22651706752955
5,20,6,"('cols', 4)",1.3265540636587805
5,20,6,"('cols', 6)",1.3262709437400522
5,20,7,"('random', 0.9)",1.3808521049318276
5,20,7,"('random', 0.8)",1.4087865013857483
5,20,7,"('random', 0.7)",1.4035069026505147
5,20,7,"('random', 0.6)",1.3953082857967267
5,20,7,"('rows', 2)",1.3023885818456746
5,20,7,"('rows', 4)",1.2079507881735543
5,20,7,"('rows', 6)",1.3862526483595463
5,20,7,"('cols', 2)",1.2283083335294118
5,20,7,"('cols', 4)",1.3288200871014333
5,20,7,"('cols', 6)",1.3279130855681434
5,20,8,"('random', 0.9)",1.3969099570547165
5,20,8,"('random', 0.8)",1.4144469085956064
5,20,8,"('random', 0.7)",1.411723598940476
5,20,8,"('random', 0.6)",1.4063460560655254
5,20,8,"('rows', 2)",1.3021390319614579
5,20,8,"('rows', 4)",1.2075181706142548
5,20,8,"('rows', 6)",1.386889115846215
5,20,8,"('cols', 2)",1.2295983719654322
5,20,8,"('cols', 4)",1.3305923056234203
5,20,8,"('cols', 6)",1.3293285524059197
5,20,9,"('random', 0.9)",1.4173010251504925
5,20,9,"('random', 0.8)",1.4231214051071521
5,20,9,"('random', 0.7)",1.42172443862362
5,20,9,"('random', 0.6)",1.418325386560668
5,20,9,"('rows', 2)",1.3018791675972823
5,20,9,"('rows', 4)",1.2072472355693364
5,20,9,"('rows', 6)",1.3875667624480477
5,20,9,"('cols', 2)",1.2303986517677374
5,20,9,"('cols', 4)",1.331874715684017
5,20,9,"('cols', 6)",1.3304355605440465
5,20,10,"('random', 0.9)",1.4419088768871333
5,20,10,"('random', 0.8)",1.435730231277601
5,20,10,"('random', 0.7)",1.4337880991785212
5,20,10,"('random', 0.6)",1.431447333522618
5,20,10,"('rows', 2)",1.3015849153838637
5,20,10,"('rows', 4)",1.2070523269235178
5,20,10,"('rows', 6)",1.388212263017576
5,20,10,"('cols', 2)",1.230784779809759
5,20,10,"('cols', 4)",1.3327075791569698
5,20,10,"('cols', 6)",1.3312116917103207
5,40,3,"('random', 0.9)",1.3490378622759422
5,40,3,"('random', 0.8)",1.3996677201117569
5,40,3,"('random', 0.7)",1.3756701804647253
5,40,3,"('random', 0.6)",1.3546932856344276
5,40,3,"('rows', 2)",1.3119892084221663
5,40,3,"('rows', 4)",1.2180803274470564
5,40,3,"('rows', 6)",1.389435540176654
5,40,3,"('cols', 2)",1.222442019559537
5,40,3,"('cols', 4)",1.3195873191608867
5,40,3,"('cols', 6)",1.3222144461262488
5,40,4,"('random', 0.9)",1.3609464064329522
5,40,4,"('random', 0.8)",1.401949974722916
5,40,4,"('random', 0.7)",1.3794227908023462
5,40,4,"('random', 0.6)",1.3577217652189726
5,40,4,"('rows', 2)",1.310847816479461
5,40,4,"('rows', 4)",1.2136112639701515
5,40,4,"('rows', 6)",1.3868543990512627
5,40,4,"('cols', 2)",1.2240325449514353
5,40,4,"('cols', 4)",1.322959357750335
5,40,4,"('cols', 6)",1.3226048661795093
5,40,5,"('random', 0.9)",1.3768173322174573
5,40,5,"('random', 0.8)",1.4104616180855236
5,40,5,"('random', 0.7)",1.3868050085421004
5,40,5,"('random', 0.6)",1.363602337849813
5,40,5,"('rows', 2)",1.3109538579325435
5,40,5,"('rows', 4)",1.2111642690543751
5,40,5,"('rows', 6)",1.3858049856891144
5,40,5,"('cols', 2)",1.2258791688209383
5,40,5,"('cols', 4)",1.3264843164376339
5,40,5,"('cols', 6)",1.3235718174621707
5,40,6,"('random', 0.9)",1.3955671774961107
5,40,6,"('random', 0.8)",1.4246772635357479
5,40,6,"('random', 0.7)",1.3972610646199215
5,40,6,"('random', 0.6)",1.3717649368791438
5,40,6,"('rows', 2)",1.3114946874655962
5,40,6,"('rows', 4)",1.2098299968212387
5,40,6,"('rows', 6)",1.3856162442081146
5,40,6,"('cols', 2)",1.2275429560240185
5,40,6,"('cols', 4)",1.3297553988842046
5,40,6,"('cols', 6)",1.324658521438711
5,40,7,"('random', 0.9)",1.4169162415228749
5,40,7,"('random', 0.8)",1.4415895515312986
5,40,7,"('random', 0.7)",1.4105620379327133
5,40,7,"('random', 0.6)",1.3820963103121233
5,40,7,"('rows', 2)",1.3120955491821613
5,40,7,"('rows', 4)",1.2090896043781727
5,40,7,"('rows', 6)",1.3858829395908396
5,40,7,"('cols', 2)",1.228843030054941
5,40,7,"('cols', 4)",1.3325730114795074
5,40,7,"('cols', 6)",1.3256185868853079
5,40,8,"('random', 0.9)",1.4402733258537348
5,40,8,"('random', 0.8)",1.4595997241155356
5,40,8,"('random', 0.7)",1.4263394691416937
5,40,8,"('random', 0.6)",1.3946064055448526
5,40,8,"('rows', 2)",1.3126232407450245
5,40,8,"('rows', 4)",1.208662782563789
5,40,8,"('rows', 6)",1.3863710262319595
5,40,8,"('cols', 2)",1.2297504404931539
5,40,8,"('cols', 4)",1.33485896351408
5,40,8,"('cols', 6)",1.3263477827140886
5,40,9,"('random', 0.9)",1.4643040965454723
5,40,9,"('random', 0.8)",1.480246467313971
5,40,9,"('random', 0.7)",1.442728579191881
5,40,9,"('random', 0.6)",1.4076285095290793
5,40,9,"('rows', 2)",1.3130666316807995
5,40,9,"('rows', 4)",1.2084100314958033
5,40,9,"('rows', 6)",1.3869508550540963
5,40,9,"('cols', 2)",1.2303210017582955
5,40,9,"('cols', 4)",1.3366066797072074
5,40,9,"('cols', 6)",1.326830611097754
5,40,10,"('random', 0.9)",1.4873185309423895
5,40,10,"('random', 0.8)",1.499725807053867
5,40,10,"('random', 0.7)",1.45910481111659
5,40,10,"('random', 0.6)",1.4203372114427637
5,40,10,"('rows', 2)",1.3134652702916936
5,40,10,"('rows', 4)",1.2082707374714843
5,40,10,"('rows', 6)",1.3875540045618082
5,40,10,"('cols', 2)",1.2306476517809097
5,40,10,"('cols', 4)",1.3378527374814324
5,40,10,"('cols', 6)",1.3270989957349009
6,2,3,"('random', 0.9)",1.3309983044849591
6,2,3,"('random', 0.8)",1.405461518621551
6,2,3,"('random', 0.7)",1.3786798077176339
6,2,3,"('random', 0.6)",1.3568460931809632
6,2,3,"('rows', 2)",1.3063241715944673
6,2,3,"('rows', 4)",1.2153425210418651
6,2,3,"('rows', 6)",1.387988705037151
6,2,3,"('cols', 2)",1.2196845582411333
6,2,3,"('cols', 4)",1.3190943672585014
6,2,3,"('cols', 6)",1.3219272298191838
6,2,4,"('random', 0.9)",1.3292349500234357
6,2,4,"('random', 0.8)",1.4016259108253377
6,2,4,"('random', 0.7)",1.3797841198839425
6,2,4,"('random', 0.6)",1.356979996119937
6,2,4,"('rows', 2)",1.3037155681087242
6,2,4,"('rows', 4)",1.2102309745206437
6,2,4,"('rows', 6)",1.3852705745461946
6,2,4,"('cols', 2)",1.2211431429161326
6,2,4,"('cols', 4)",1.322778207663844
6,2,4,"('cols', 6)",1.322805051946344
6,2,5,"('random', 0.9)",1.329893871547466
6,2,5,"('random', 0.8)",1.4007938507700175
6,2,5,"('random', 0.7)",1.3827596517549028
6,2,5,"('random', 0.6)",1.3591760731039166
6,2,5,"('rows', 2)",1.3030370108416365
6,2,5,"('rows', 4)",1.2076369802147822
6,2,5,"('rows', 6)",1.3845053822976279
6,2,5,"('cols', 2)",1.2231364562121598
6,2,5,"('cols', 4)",1.3268705981243683
6,2,5,"('cols', 6)",1.3246169195581932
6,2,6,"('random', 0.9)",1.3316692843700944
6,2,6,"('random', 0.8)",1.4020453545850469
6,2,6,"('random', 0.7)",1.3867638349186098
6,2,6,"('random', 0.6)",1.3625920495139745
6,2,6,"('rows', 2)",1.303388763190231
6,2,6,"('rows', 4)",1.2065785743798194
6,2,6,"('rows', 6)",1.3849811583959013
6,2,6,"('cols', 2)",1.2251477815609249
6,2,6,"('cols', 4)",1.330937866196775
6,2,6,"('cols', 6)",1.3268803442200543
6,2,7,"('random', 0.9)",1.333806918707441
6,2,7,"('random', 0.8)",1.4048790799714113
6,2,7,"('random', 0.7)",1.3912900452740657
6,2,7,"('random', 0.6)",1.3666367183623824
6,2,7,"('rows', 2)",1.3042328299720252
6,2,7,"('rows', 4)",1.2064048785990302
6,2,7,"('rows', 6)",1.3861971811376488
6,2,7,"('cols', 2)",1.22692040281353
6,2,7,"('cols', 4)",1.3347559445462254
6,2,7,"('cols', 6)",1.3292896329480237
6,2,8,"('random', 0.9)",1.3359548431224615
6,2,8,"('random', 0.8)",1.409132091667358
6,2,8,"('random', 0.7)",1.3960910314269483
6,2,8,"('random', 0.6)",1.370905698758916
6,2,8,"('rows', 2)",1.3052595813525514
6,2,8,"('rows', 4)",1.206693676412078
6,2,8,"('rows', 6)",1.3878066553450727
6,2,8,"('cols', 2)",1.2283451750088383
6,2,8,"('cols', 4)",1.3382258095810846
6,2,8,"('cols', 6)",1.331655460420607
6,2,9,"('random', 0.9)",1.3380979539159419
6,2,9,"('random', 0.8)",1.4149145388777835
6,2,9,"('random', 0.7)",1.4011404542515449
6,2,9,"('random', 0.6)",1.3751392241920861
6,2,9,"('rows', 2)",1.30630043605483
6,2,9,"('rows', 4)",1.2071777346221748
6,2,9,"('rows', 6)",1.3895736308946145
6,2,9,"('cols', 2)",1.2293937022939965
6,2,9,"('cols', 4)",1.3413199096128103
6,2,9,"('cols', 6)",1.333863808677961
6,2,10,"('random', 0.9)",1.3405493844161454
6,2,10,"('random', 0.8)",1.422522509890058
6,2,10,"('random', 0.7)",1.4061341204757278
6,2,10,"('random', 0.6)",1.3791989065463408
6,2,10,"('rows', 2)",1.3072716170626981
6,2,10,"('rows', 4)",1.2076931533244577
6,2,10,"('rows', 6)",1.3913411529537685
6,2,10,"('cols', 2)",1.2300803850177793
6,2,10,"('cols', 4)",1.3440482198342985
6,2,10,"('cols', 6)",1.33584846365349
6,5,3,"('random', 0.9)",1.3362754968878774
6,5,3,"('random', 0.8)",1.405660928163617
6,5,3,"('random', 0.7)",1.3809924130819713
6,5,3,"('random', 0.6)",1.3578134289268053
6,5,3,"('rows', 2)",1.3076857407254676
6,5,3,"('rows', 4)",1.2161420509641914
6,5,3,"('rows', 6)",1.3888753233610798
6,5,3,"('cols', 2)",1.219898076067853
6,5,3,"('cols', 4)",1.3200253645112279
6,5,3,"('cols', 6)",1.321981736186414
6,5,4,"('random', 0.9)",1.3357191622956384
6,5,4,"('random', 0.8)",1.4019092311297932
6,5,4,"('random', 0.7)",1.3828352822631427
6,5,4,"('random', 0.6)",1.3589022857230886
6,5,4,"('rows', 2)",1.3058153562850594
6,5,4,"('rows', 4)",1.2114769893554158
6,5,4,"('rows', 6)",1.3865053939657057
6,5,4,"('cols', 2)",1.2210977560545904
6,5,4,"('cols', 4)",1.3239956528136625
6,5,4,"('cols', 6)",1.3228605575805814
6,5,5,"('random', 0.9)",1.337720266997971
6,5,5,"('random', 0.8)",1.400982175837304
6,5,5,"('random', 0.7)",1.3865334333251724
6,5,5,"('random', 0.6)",1.3622500009289322
6,5,5,"('rows', 2)",1.3058976168175238
6,5,5,"('rows', 4)",1.209346371096441
6,5,5,"('rows', 6)",1.3860939281522258
6,5,5,"('cols', 2)",1.222758103245785
6,5,5,"('cols', 4)",1.3283259524046684
6,5,5,"('cols', 6)",1.3246437950088765
6,5,6,"('random', 0.9)",1.3411217071450643
6,5,6,"('random', 0.8)",1.4018941630800033
6,5,6,"('random', 0.7)",1.3912328912902836
6,5,6,"('random', 0.6)",1.3670125395168997
6,5,6,"('rows', 2)",1.3069799680633796
6,5,6,"('rows', 4)",1.2087503198139709
6,5,6,"('rows', 6)",1.3869311066379637
6,5,6,"('cols', 2)",1.2243871907258355
6,5,6,"('cols', 4)",1.332571334087727
6,5,6,"('cols', 6)",1.3268477696279921
6,5,7,"('random', 0.9)",1.3454169459479983
6,5,7,"('random', 0.8)",1.4040815564436209
6,5,7,"('random', 0.7)",1.3964336582016441
6,5,7,"('random', 0.6)",1.3726195411408153
6,5,7,"('rows', 2)",1.308481027657142
6,5,7,"('rows', 4)",1.2090297729850992
6,5,7,"('rows', 6)",1.3885233778065746
6,5,7,"('cols', 2)",1.2257385203205242
6,5,7,"('cols', 4)",1.3364984060718157
6,5,7,"('cols', 6)",1.3291686688898279
6,5,8,"('random', 0.9)",1.3506012003727894
6,5,8,"('random', 0.8)",1.4073286259938067
6,5,8,"('random', 0.7)",1.401918379226535
6,5,8,"('random', 0.6)",1.3787209602991097
6,5,8,"('rows', 2)",1.310057073151205
6,5,8,"('rows', 4)",1.2097623286216852
6,5,8,"('rows', 6)",1.3905333501335022
6,5,8,"('cols', 2)",1.2267037237103817
6,5,8,"('cols', 4)",1.340000968468032
6,5,8,"('cols', 6)",1.3314209334618072
6,5,9,"('random', 0.9)",1.357087289046566
6,5,9,"('random', 0.8)",1.4117320374458584
6,5,9,"('random', 0.7)",1.4077224115273221
6,5,9,"('random', 0.6)",1.3851595220927122
6,5,9,"('rows', 2)",1.3115141524990825
6,5,9,"('rows', 4)",1.2106871863387403
6,5,9,"('rows', 6)",1.3927337188214282
6,5,9,"('cols', 2)",1.227250740767101
6,5,9,"('cols', 4)",1.343047198292141
6,5,9,"('cols', 6)",1.3334955216515214
6,5,10,"('random', 0.9)",1.3656287853172218
6,5,10,"('random', 0.8)",1.4176737358229683
6,5,10,"('random', 0.7)",1.4141241597988845
6,5,10,"('random', 0.6)",1.3919628041902339
6,5,10,"('rows', 2)",1.3127511294229064
6,5,10,"('rows', 4)",1.2116513834640572
6,5,10,"('rows', 6)",1.3949725625689808
6,5,10,"('cols', 2)",1.2273903454831225
6,5,10,"('cols', 4)",1.3456462204754898
6,5,10,"('cols', 6)",1.3353319284175706
6,10,3,"('random', 0.9)",1.3315629282434251
6,10,3,"('random', 0.8)",1.3933768010677514
6,10,3,"('random', 0.7)",1.372724822326812
6,10,3,"('random', 0.6)",1.3538704232235528
6,10,3,"('rows', 2)",1.3057627990295109
6,10,3,"('rows', 4)",1.2155851493370051
6,10,3,"('rows', 6)",1.3884080825224734
6,10,3,"('cols', 2)",1.2223389429418774
6,10,3,"('cols', 4)",1.3175483705771536
6,10,3,"('cols', 6)",1.321294232898308
6,10,4,"('random', 0.9)",1.3299801627357921
6,10,4,"('random', 0.8)",1.38898252931307
6,10,4,"('random', 0.7)",1.3746180199626201
6,10,4,"('random', 0.6)",1.355998742525676
6,10,4,"('rows', 2)",1.3026292596901168
6,10,4,"('rows', 4)",1.2105222216071956
6,10,4,"('rows', 6)",1.385764042664868
6,10,4,"('cols', 2)",1.2246376654611477
6,10,4,"('cols', 4)",1.321029762833042
6,10,4,"('cols', 6)",1.3220969161217917
6,10,5,"('random', 0.9)",1.331226817338218
6,10,5,"('random', 0.8)",1.3875084870103225
6,10,5,"('random', 0.7)",1.3785837673234829
6,10,5,"('random', 0.6)",1.3605073902303382
6,10,5,"('rows', 2)",1.301187132187738
6,10,5,"('rows', 4)",1.2078644746006277
6,10,5,"('rows', 6)",1.384970308260958
6,10,5,"('cols', 2)",1.2274240227565147
6,10,5,"('cols', 4)",1.3249449306559447
6,10,5,"('cols', 6)",1.3237947812944342
6,10,6,"('random', 0.9)",1.3339709953409093
6,10,6,"('random', 0.8)",1.3878457347198163
6,10,6,"('random', 0.7)",1.3836522709084902
6,10,6,"('random', 0.6)",1.3665001088588238
6,10,6,"('rows', 2)",1.300577352400185
6,10,6,"('rows', 4)",1.2066317858639346
6,10,6,"('rows', 6)",1.3853134182674367
6,10,6,"('cols', 2)",1.230182025043025
6,10,6,"('cols', 4)",1.3288193327010411
6,10,6,"('cols', 6)",1.325875839415234
6,10,7,"('random', 0.9)",1.3376465269604043
6,10,7,"('random', 0.8)",1.389384711844923
6,10,7,"('random', 0.7)",1.3892181409855304
6,10,7,"('random', 0.6)",1.3733752318462777
6,10,7,"('rows', 2)",1.3003287941075954
6,10,7,"('rows', 4)",1.2061993739705785
6,10,7,"('rows', 6)",1.3863061407564394
6,10,7,"('cols', 2)",1.2326593398114278
6,10,7,"('cols', 4)",1.3323957833300695
6,10,7,"('cols', 6)",1.328012894274069
6,10,8,"('random', 0.9)",1.3423380635533597
6,10,8,"('random', 0.8)",1.3920007156845253
6,10,8,"('random', 0.7)",1.394973512444241
6,10,8,"('random', 0.6)",1.3807879422045495
6,10,8,"('rows', 2)",1.3002077913668668
6,10,8,"('rows', 4)",1.2061870460300028
6,10,8,"('rows', 6)",1.3876228710975838
6,10,8,"('cols', 2)",1.2347476432116873
6,10,8,"('cols', 4)",1.3355485087831147
6,10,8,"('cols', 6)",1.330001692906555
6,10,9,"('random', 0.9)",1.348640562319682
6,10,9,"('random', 0.8)",1.396069959725218
6,10,9,"('random', 0.7)",1.4006553335035028
6,10,9,"('random', 0.6)",1.3886392031991006
6,10,9,"('rows', 2)",1.3001192724820163
6,10,9,"('rows', 4)",1.2063776958307597
6,10,9,"('rows', 6)",1.3890503544463746
6,10,9,"('cols', 2)",1.236409432277982
6,10,9,"('cols', 4)",1.3382300287166282
6,10,9,"('cols', 6)",1.3317207706544123
6,10,10,"('random', 0.9)",1.3574334337321108
6,10,10,"('random', 0.8)",1.4024491055022494
6,10,10,"('random', 0.7)",1.4064648017944243
6,10,10,"('random', 0.6)",1.397067676360872
6,10,10,"('rows', 2)",1.30004421248865
6,10,10,"('rows', 4)",1.2066579010353256
6,10,10,"('rows', 6)",1.3904528464643813
6,10,10,"('cols', 2)",1.237637451677773
6,10,10,"('cols', 4)",1.3404383628911118
6,10,10,"('cols', 6)",1.3331060783392221
6,20,3,"('random', 0.9)",1.3501209868266855
6,20,3,"('random', 0.8)",1.4009683123227539
6,20,3,"('random', 0.7)",1.383225991081458
6,20,3,"('random', 0.6)",1.362881011258442
6,20,3,"('rows', 2)",1.3074956830148652
6,20,3,"('rows', 4)",1.2175617666166707
6,20,3,"('rows', 6)",1.389262080310824
6,20,3,"('cols', 2)",1.2201124223590687
6,20,3,"('cols', 4)",1.3181277357105021
6,20,3,"('cols', 6)",1.3223605809233658
6,20,4,"('random', 0.9)",1.3527751690988241
6,20,4,"('random', 0.8)",1.397896953341349
6,20,4,"('random', 0.7)",1.3856142284373048
6,20,4,"('random', 0.6)",1.365332668549886
6,20,4,"('rows', 2)",1.3046550826878227
6,20,4,"('rows', 4)",1.2127802806542023
6,20,4,"('rows', 6)",1.3867268687137184
6,20,4,"('cols', 2)",1.2219954965133197
6,20,4,"('cols', 4)",1.3209189852701917
6,20,4,"('cols', 6)",1.3231045429941846
6,20,5,"('random', 0.9)",1.35918762530222
6,20,5,"('random', 0.8)",1.398609817575073
6,20,5,"('random', 0.7)",1.3901349246761525
6,20,5,"('random', 0.6)",1.3703683920075589
6,20,5,"('rows', 2)",1.3033301010395257
6,20,5,"('rows', 4)",1.2101423155966016
6,20,5,"('rows', 6)",1.3858117798927851
6,20,5,"('cols', 2)",1.2243209889940037
6,20,5,"('cols', 4)",1.3238585809690815
6,20,5,"('cols', 6)",1.3245698063623395
6,20,6,"('random', 0.9)",1.36850573127933
6,20,6,"('random', 0.8)",1.402564952115508
6,20,6,"('random', 0.7)",1.3960294487233993
6,20,6,"('random', 0.6)",1.377135941154097
6,20,6,"('rows', 2)",1.3027163122913799
6,20,6,"('rows', 4)",1.2087187071087342
6,20,6,"('rows', 6)",1.3858042264947683
6,20,6,"('cols', 2)",1.22651706752955
6,20,6,"('cols', 4)",1.3265540636587805
6,20,6,"('cols', 6)",1.3262709437400522
6,20,7,"('random', 0.9)",1.3808521049318276
6,20,7,"('random', 0.8)",1.4099506985637422
6,20,7,"('random', 0.7)",1.403115054856378
6,20,7,"('random', 0.6)",1.3852117334018976
6,20,7,"('rows', 2)",1.3023885818456746
6,20,7,"('rows', 4)",1.2079507881735543
6,20,7,"('rows', 6)",1.3862526483595463
6,20,7,"('cols', 2)",1.2283083335294118
6,20,7,"('cols', 4)",1.3288200871014333
6,20,7,"('cols', 6)",1.3279130855681434
6,20,8,"('random', 0.9)",1.3969099570547165
6,20,8,"('random', 0.8)",1.4156447725443968
6,20,8,"('random', 0.7)",1.4112801958184127
6,20,8,"('random', 0.6)",1.394554227200313
6,20,8,"('rows', 2)",1.3021390319614579
6,20,8,"('rows', 4)",1.2075181706142548
6,20,8,"('rows', 6)",1.386889115846215
6,20,8,"('cols', 2)",1.2295983719654322
6,20,8,"('cols', 4)",1.3305923056234203
6,20,8,"('cols', 6)",1.3293285524059197
6,20,9,"('random', 0.9)",1.4173010251504925
6,20,9,"('random', 0.8)",1.424351438402151
6,20,9,"('random', 0.7)",1.4212271037702973
6,20,9,"('random', 0.6)",1.4048794508344464
6,20,9,"('rows', 2)",1.3018791675972823
